DATAFLOW,MEASURE: Measure,SECTOR: Sector of Ownership,WORK_TYPE: Type of work,BUILDING_TYPE: Type of building,REGION_TYPE: Region Type,REGION: Region,FREQ: Frequency,TIME_PERIOD: Time Period,OBS_VALUE,UNIT_MEASURE: Unit of Measure,UNIT_MULT: Unit of Multiplier,OBS_STATUS: Observation Status,OBS_COMMENT: Observation Comment
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,5: Public Sector,1: New,131: Apartments - In a one or two storey block,LGA2021: Local Government Areas (2021),1: New South Wales,M: Monthly,2021-09,0,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,5: Public Sector,1: New,131: Apartments - In a one or two storey block,LGA2021: Local Government Areas (2021),2: Victoria,M: Monthly,2021-09,0,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,5: Public Sector,1: New,131: Apartments - In a one or two storey block,LGA2021: Local Government Areas (2021),3: Queensland,M: Monthly,2021-09,9,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,5: Public Sector,1: New,131: Apartments - In a one or two storey block,LGA2021: Local Government Areas (2021),4: South Australia,M: Monthly,2021-09,0,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,5: Public Sector,1: New,131: Apartments - In a one or two storey block,LGA2021: Local Government Areas (2021),5: Western Australia,M: Monthly,2021-09,0,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,5: Public Sector,1: New,131: Apartments - In a one or two storey block,LGA2021: Local Government Areas (2021),6: Tasmania,M: Monthly,2021-09,0,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,5: Public Sector,1: New,131: Apartments - In a one or two storey block,LGA2021: Local Government Areas (2021),7: Northern Territory,M: Monthly,2021-09,0,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,5: Public Sector,1: New,131: Apartments - In a one or two storey block,LGA2021: Local Government Areas (2021),8: Australian Capital Territory,M: Monthly,2021-09,0,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,5: Public Sector,1: New,132: Apartments - In a three storey block,LGA2021: Local Government Areas (2021),0: Australia,M: Monthly,2021-09,0,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,5: Public Sector,1: New,132: Apartments - In a three storey block,LGA2021: Local Government Areas (2021),1: New South Wales,M: Monthly,2021-09,0,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,5: Public Sector,1: New,132: Apartments - In a three storey block,LGA2021: Local Government Areas (2021),2: Victoria,M: Monthly,2021-09,0,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,5: Public Sector,1: New,132: Apartments - In a three storey block,LGA2021: Local Government Areas (2021),3: Queensland,M: Monthly,2021-09,0,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,5: Public Sector,1: New,132: Apartments - In a three storey block,LGA2021: Local Government Areas (2021),4: South Australia,M: Monthly,2021-09,0,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,5: Public Sector,1: New,132: Apartments - In a three storey block,LGA2021: Local Government Areas (2021),5: Western Australia,M: Monthly,2021-09,0,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,5: Public Sector,1: New,132: Apartments - In a three storey block,LGA2021: Local Government Areas (2021),6: Tasmania,M: Monthly,2021-09,0,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,5: Public Sector,1: New,132: Apartments - In a three storey block,LGA2021: Local Government Areas (2021),7: Northern Territory,M: Monthly,2021-09,0,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,5: Public Sector,1: New,132: Apartments - In a three storey block,LGA2021: Local Government Areas (2021),8: Australian Capital Territory,M: Monthly,2021-09,0,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,5: Public Sector,1: New,133: Apartments - In a four to eight storey block,LGA2021: Local Government Areas (2021),0: Australia,M: Monthly,2021-09,46,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,5: Public Sector,1: New,133: Apartments - In a four to eight storey block,LGA2021: Local Government Areas (2021),1: New South Wales,M: Monthly,2021-09,0,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,5: Public Sector,1: New,133: Apartments - In a four to eight storey block,LGA2021: Local Government Areas (2021),2: Victoria,M: Monthly,2021-09,46,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,5: Public Sector,1: New,133: Apartments - In a four to eight storey block,LGA2021: Local Government Areas (2021),3: Queensland,M: Monthly,2021-09,0,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,5: Public Sector,1: New,133: Apartments - In a four to eight storey block,LGA2021: Local Government Areas (2021),4: South Australia,M: Monthly,2021-09,0,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,5: Public Sector,1: New,133: Apartments - In a four to eight storey block,LGA2021: Local Government Areas (2021),5: Western Australia,M: Monthly,2021-09,0,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,5: Public Sector,1: New,133: Apartments - In a four to eight storey block,LGA2021: Local Government Areas (2021),6: Tasmania,M: Monthly,2021-09,0,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,5: Public Sector,1: New,133: Apartments - In a four to eight storey block,LGA2021: Local Government Areas (2021),7: Northern Territory,M: Monthly,2021-09,0,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,5: Public Sector,1: New,133: Apartments - In a four to eight storey block,LGA2021: Local Government Areas (2021),8: Australian Capital Territory,M: Monthly,2021-09,0,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,5: Public Sector,1: New,134: Apartments - In a nine or more storey block,LGA2021: Local Government Areas (2021),0: Australia,M: Monthly,2021-09,0,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,5: Public Sector,1: New,134: Apartments - In a nine or more storey block,LGA2021: Local Government Areas (2021),1: New South Wales,M: Monthly,2021-09,0,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,5: Public Sector,1: New,134: Apartments - In a nine or more storey block,LGA2021: Local Government Areas (2021),2: Victoria,M: Monthly,2021-09,0,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,5: Public Sector,1: New,134: Apartments - In a nine or more storey block,LGA2021: Local Government Areas (2021),3: Queensland,M: Monthly,2021-09,0,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,5: Public Sector,1: New,134: Apartments - In a nine or more storey block,LGA2021: Local Government Areas (2021),4: South Australia,M: Monthly,2021-09,0,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,5: Public Sector,1: New,134: Apartments - In a nine or more storey block,LGA2021: Local Government Areas (2021),5: Western Australia,M: Monthly,2021-09,0,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,5: Public Sector,1: New,134: Apartments - In a nine or more storey block,LGA2021: Local Government Areas (2021),6: Tasmania,M: Monthly,2021-09,0,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,5: Public Sector,1: New,134: Apartments - In a nine or more storey block,LGA2021: Local Government Areas (2021),7: Northern Territory,M: Monthly,2021-09,0,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,5: Public Sector,1: New,134: Apartments - In a nine or more storey block,LGA2021: Local Government Areas (2021),8: Australian Capital Territory,M: Monthly,2021-09,0,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,5: Public Sector,1: New,150: Total Other Residential,LGA2021: Local Government Areas (2021),0: Australia,M: Monthly,2021-09,115,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,5: Public Sector,1: New,150: Total Other Residential,LGA2021: Local Government Areas (2021),1: New South Wales,M: Monthly,2021-09,4,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,5: Public Sector,1: New,150: Total Other Residential,LGA2021: Local Government Areas (2021),2: Victoria,M: Monthly,2021-09,100,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,5: Public Sector,1: New,150: Total Other Residential,LGA2021: Local Government Areas (2021),3: Queensland,M: Monthly,2021-09,11,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,5: Public Sector,1: New,150: Total Other Residential,LGA2021: Local Government Areas (2021),4: South Australia,M: Monthly,2021-09,0,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,5: Public Sector,1: New,150: Total Other Residential,LGA2021: Local Government Areas (2021),5: Western Australia,M: Monthly,2021-09,0,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,5: Public Sector,1: New,150: Total Other Residential,LGA2021: Local Government Areas (2021),6: Tasmania,M: Monthly,2021-09,0,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,5: Public Sector,1: New,150: Total Other Residential,LGA2021: Local Government Areas (2021),7: Northern Territory,M: Monthly,2021-09,0,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,5: Public Sector,1: New,150: Total Other Residential,LGA2021: Local Government Areas (2021),8: Australian Capital Territory,M: Monthly,2021-09,0,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,5: Public Sector,2: Alterations and additions,100: Total Residential,LGA2021: Local Government Areas (2021),0: Australia,M: Monthly,2021-09,0,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,5: Public Sector,2: Alterations and additions,100: Total Residential,LGA2021: Local Government Areas (2021),1: New South Wales,M: Monthly,2021-09,0,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,5: Public Sector,2: Alterations and additions,100: Total Residential,LGA2021: Local Government Areas (2021),2: Victoria,M: Monthly,2021-09,0,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,5: Public Sector,2: Alterations and additions,100: Total Residential,LGA2021: Local Government Areas (2021),3: Queensland,M: Monthly,2021-09,0,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,5: Public Sector,2: Alterations and additions,100: Total Residential,LGA2021: Local Government Areas (2021),4: South Australia,M: Monthly,2021-09,0,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,5: Public Sector,2: Alterations and additions,100: Total Residential,LGA2021: Local Government Areas (2021),5: Western Australia,M: Monthly,2021-09,0,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,5: Public Sector,2: Alterations and additions,100: Total Residential,LGA2021: Local Government Areas (2021),6: Tasmania,M: Monthly,2021-09,0,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,5: Public Sector,2: Alterations and additions,100: Total Residential,LGA2021: Local Government Areas (2021),7: Northern Territory,M: Monthly,2021-09,0,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,5: Public Sector,2: Alterations and additions,100: Total Residential,LGA2021: Local Government Areas (2021),8: Australian Capital Territory,M: Monthly,2021-09,0,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,5: Public Sector,7: Conversions,100: Total Residential,LGA2021: Local Government Areas (2021),0: Australia,M: Monthly,2021-09,0,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,5: Public Sector,7: Conversions,100: Total Residential,LGA2021: Local Government Areas (2021),1: New South Wales,M: Monthly,2021-09,0,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,5: Public Sector,7: Conversions,100: Total Residential,LGA2021: Local Government Areas (2021),2: Victoria,M: Monthly,2021-09,0,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,5: Public Sector,7: Conversions,100: Total Residential,LGA2021: Local Government Areas (2021),3: Queensland,M: Monthly,2021-09,0,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,5: Public Sector,7: Conversions,100: Total Residential,LGA2021: Local Government Areas (2021),4: South Australia,M: Monthly,2021-09,0,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,5: Public Sector,7: Conversions,100: Total Residential,LGA2021: Local Government Areas (2021),5: Western Australia,M: Monthly,2021-09,0,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,5: Public Sector,7: Conversions,100: Total Residential,LGA2021: Local Government Areas (2021),6: Tasmania,M: Monthly,2021-09,0,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,5: Public Sector,7: Conversions,100: Total Residential,LGA2021: Local Government Areas (2021),7: Northern Territory,M: Monthly,2021-09,0,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,5: Public Sector,7: Conversions,100: Total Residential,LGA2021: Local Government Areas (2021),8: Australian Capital Territory,M: Monthly,2021-09,0,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,5: Public Sector,8: Alterations and additions including conversions,100: Total Residential,LGA2021: Local Government Areas (2021),0: Australia,M: Monthly,2021-09,0,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,5: Public Sector,8: Alterations and additions including conversions,100: Total Residential,LGA2021: Local Government Areas (2021),1: New South Wales,M: Monthly,2021-09,0,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,5: Public Sector,8: Alterations and additions including conversions,100: Total Residential,LGA2021: Local Government Areas (2021),2: Victoria,M: Monthly,2021-09,0,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,5: Public Sector,8: Alterations and additions including conversions,100: Total Residential,LGA2021: Local Government Areas (2021),3: Queensland,M: Monthly,2021-09,0,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,5: Public Sector,8: Alterations and additions including conversions,100: Total Residential,LGA2021: Local Government Areas (2021),4: South Australia,M: Monthly,2021-09,0,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,5: Public Sector,8: Alterations and additions including conversions,100: Total Residential,LGA2021: Local Government Areas (2021),5: Western Australia,M: Monthly,2021-09,0,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,5: Public Sector,8: Alterations and additions including conversions,100: Total Residential,LGA2021: Local Government Areas (2021),6: Tasmania,M: Monthly,2021-09,0,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,5: Public Sector,8: Alterations and additions including conversions,100: Total Residential,LGA2021: Local Government Areas (2021),7: Northern Territory,M: Monthly,2021-09,0,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,5: Public Sector,8: Alterations and additions including conversions,100: Total Residential,LGA2021: Local Government Areas (2021),8: Australian Capital Territory,M: Monthly,2021-09,0,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,5: Public Sector,TOT: Total Work,100: Total Residential,LGA2021: Local Government Areas (2021),0: Australia,M: Monthly,2021-09,202,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,5: Public Sector,TOT: Total Work,100: Total Residential,LGA2021: Local Government Areas (2021),1: New South Wales,M: Monthly,2021-09,9,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,5: Public Sector,TOT: Total Work,100: Total Residential,LGA2021: Local Government Areas (2021),2: Victoria,M: Monthly,2021-09,136,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,5: Public Sector,TOT: Total Work,100: Total Residential,LGA2021: Local Government Areas (2021),3: Queensland,M: Monthly,2021-09,15,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,5: Public Sector,TOT: Total Work,100: Total Residential,LGA2021: Local Government Areas (2021),4: South Australia,M: Monthly,2021-09,7,NUM: Number,0: Units,,
ABS:BA_LGA2021(1.0.0),1: Number of dwelling units,5: Public Sector,TOT: Total Work,100: Total Residential,LGA2021: Local Government Areas (2021),5: Western Australia,M: Monthly,2021-09,28,NUM: Number,0: Units,,
